RecipeId,id,score,[features]
276083,2113041a-bfdf-4df6-99b8-34c8016df51d,,"queryMatchName=1.7031965,queryMatchDescription=1.4047232,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2586738,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06666702,rating=0.8,reviewCount=3.264773E-4,keywordCount=0.15625,ingredientCount=0.13636364,instructionCount=0.037383176,imageCount=0.0021141649,originalScore=16.879377"
436803,b9b21de8-b12d-4585-bbb2-c23c780ef042,1,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.23303434,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.08110467,rating=0.0,reviewCount=0.0,keywordCount=0.25,ingredientCount=0.18181819,instructionCount=0.16822429,imageCount=0.0,originalScore=18.7725"
225132,5260d090-836d-468e-8cb7-95529030cf38,1,"queryMatchName=1.7031965,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.35682154,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06376542,rating=1.0,reviewCount=6.529546E-4,keywordCount=0.0625,ingredientCount=0.09090909,instructionCount=0.07476635,imageCount=0.0021141649,originalScore=16.879377"
254544,b2b0c7f9-2b43-46eb-bc64-917ceafb3300,3,"queryMatchName=1.8942201,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.23303434,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06542847,rating=0.0,reviewCount=0.0,keywordCount=0.21875,ingredientCount=0.20454547,instructionCount=0.018691588,imageCount=0.0042283298,originalScore=18.7725"
356285,6ca8720e-b1ec-429b-ad9f-58e99bd12bfb,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2906527,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07205757,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.22727273,instructionCount=0.056074765,imageCount=0.0,originalScore=18.7725"
390005,3d93d5ff-2f38-444c-874f-3b09f85a3e6b,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07514745,rating=0.4,reviewCount=3.264773E-4,keywordCount=0.03125,ingredientCount=0.18181819,instructionCount=0.056074765,imageCount=0.0,originalScore=18.7725"
209871,16725a6f-c59e-4435-80e2-abddbb09d1f5,2,"queryMatchName=1.8942201,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.062889524,rating=0.2,reviewCount=3.264773E-4,keywordCount=0.15625,ingredientCount=0.11363637,instructionCount=0.10280374,imageCount=0.0,originalScore=18.7725"
508326,0516ce6e-4cf6-4a48-adab-22b443adb7fd,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.19448084,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.10855628,rating=0.0,reviewCount=0.0,keywordCount=0.28125,ingredientCount=0.09090909,instructionCount=0.07476635,imageCount=0.0,originalScore=18.7725"
209275,6672d68c-5b8b-40f0-9ac6-832321b12ab8,4,"queryMatchName=1.7031965,queryMatchDescription=0.4956634,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.44228265,queryMatchAuthorName=0.0,recency=0.06286793,rating=0.7,reviewCount=6.529546E-4,keywordCount=0.09375,ingredientCount=0.11363637,instructionCount=0.04672897,imageCount=0.0,originalScore=16.879377"
97813,0282c7aa-e5bd-4008-b0ae-89752de84b4f,4,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.5974771,queryMatchAuthorName=0.0,recency=0.05441517,rating=0.0,reviewCount=3.264773E-4,keywordCount=0.09375,ingredientCount=0.18181819,instructionCount=0.037383176,imageCount=0.0,originalScore=18.7725"
472361,ac7f5fde-f5d5-47c0-8f14-0bfd1f168fdd,2,"queryMatchName=1.8942201,queryMatchDescription=0.73661757,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2586738,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.09115699,rating=0.0,reviewCount=6.529546E-4,keywordCount=0.15625,ingredientCount=0.18181819,instructionCount=0.056074765,imageCount=0.0,originalScore=18.7725"
303059,3b4e973b-3145-4903-8b30-a4b049ea7273,2,"queryMatchName=1.8942201,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06828274,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.20454547,instructionCount=0.056074765,imageCount=0.0,originalScore=18.7725"
362806,ba80593d-e11c-4fa1-ad06-bceaa52f0f83,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.22203061,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07257155,rating=0.0,reviewCount=0.0,keywordCount=0.21875,ingredientCount=0.11363637,instructionCount=0.009345794,imageCount=0.0,originalScore=18.7725"
462177,dda70de0-9550-44ea-b40c-0e49bb83ea27,3,"queryMatchName=1.8942201,queryMatchDescription=1.1400537,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.24518558,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.08766605,rating=0.0,reviewCount=0.0,keywordCount=0.21875,ingredientCount=0.09090909,instructionCount=0.09345794,imageCount=0.0,originalScore=18.7725"
330988,66d88849-cfd1-4cd9-a433-c87c43089553,3,"queryMatchName=1.8942201,queryMatchDescription=1.0242625,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2906527,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07034158,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.1590909,instructionCount=0.07476635,imageCount=0.0,originalScore=18.7725"
236179,2fb17f03-db63-4142-94fa-826698814f0a,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06435927,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.22727273,instructionCount=0.07476635,imageCount=0.0,originalScore=18.7725"
272530,feab2462-2f0a-426d-9c4c-8fb4f54dca68,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.066485494,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.1590909,instructionCount=0.09345794,imageCount=0.0,originalScore=18.7725"
298982,22c13387-a58d-4ca3-96da-2cd31896c286,2,"queryMatchName=1.8942201,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06796597,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.20454547,instructionCount=0.11214953,imageCount=0.0,originalScore=18.7725"
167988,2243f8a0-abd0-4d50-be2b-42f197e5f657,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.27373242,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.060122874,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.11363637,instructionCount=0.07476635,imageCount=0.0,originalScore=18.7725"
203194,e1e3c350-48d5-45b5-a872-0c1859438594,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.27373242,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.062513836,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.11363637,instructionCount=0.037383176,imageCount=0.0,originalScore=18.7725"
485678,064cea15-f0d6-4275-99a6-5b9232c018cc,1,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2906527,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.09631049,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.13636364,instructionCount=0.028037382,imageCount=0.0,originalScore=18.7725"
167989,27c386d7-9922-464e-a112-e9519049560f,2,"queryMatchName=1.7031965,queryMatchDescription=1.4047232,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.060122874,rating=0.8,reviewCount=3.264773E-4,keywordCount=0.03125,ingredientCount=0.11363637,instructionCount=0.037383176,imageCount=0.0021141649,originalScore=16.879377"
327107,a527bcd0-74b2-46f2-a882-aee85b3665bd,2,"queryMatchName=1.8942201,queryMatchDescription=1.258625,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.070045635,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.1590909,instructionCount=0.028037382,imageCount=0.0,originalScore=18.7725"
393909,a776b8b9-926e-467f-8032-ca3900bb95f8,2,"queryMatchName=1.8942201,queryMatchDescription=0.9907212,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2906527,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07553488,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.11363637,instructionCount=0.037383176,imageCount=0.0,originalScore=18.7725"
76355,5cc2a08d-964a-4d2b-9f5c-a5414299c518,3,"queryMatchName=1.8942201,queryMatchDescription=1.258625,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.05227926,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.18181819,instructionCount=0.056074765,imageCount=0.0,originalScore=18.7725"
368135,20481505-859a-4ab4-8dfd-6688a098a7e3,2,"queryMatchName=1.8942201,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.073049195,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.20454547,instructionCount=0.04672897,imageCount=0.0,originalScore=18.7725"
177845,79d5cb5d-520d-4e28-8148-26666cbd578e,2,"queryMatchName=1.7031965,queryMatchDescription=1.4047232,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.24518558,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06073098,rating=0.5,reviewCount=0.0013059092,keywordCount=0.21875,ingredientCount=0.022727273,instructionCount=0.028037382,imageCount=0.0,originalScore=16.879377"
394659,6f4f224e-2b2e-4943-a577-3a977e058f8f,2,"queryMatchName=1.8942201,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.07561285,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.13636364,instructionCount=0.10280374,imageCount=0.0042283298,originalScore=18.7725"
529680,cccdb591-c918-40db-a494-7f58f61a6c18,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2906527,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.16595799,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.09090909,instructionCount=0.04672897,imageCount=0.0,originalScore=18.7725"
192715,a4ebf9ff-d4c2-4feb-95e2-57a9be676ebf,3,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.35682154,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06181748,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.09090909,instructionCount=0.10280374,imageCount=0.0,originalScore=18.7725"
77548,1cd4afb7-fd4b-4758-80fa-3b48f615238c,1,"queryMatchName=1.8942201,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.05239143,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.09090909,instructionCount=0.056074765,imageCount=0.0,originalScore=18.7725"
520246,cd6bdb9f-c6de-4560-bb65-4fbb557cbcd4,2,"queryMatchName=1.8942201,queryMatchDescription=1.4381098,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.35682154,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.12449659,rating=0.0,reviewCount=0.0,keywordCount=0.0625,ingredientCount=0.06818182,instructionCount=0.028037382,imageCount=0.0,originalScore=18.7725"
218154,70eea296-ffbd-49bb-bbc8-6703543ae286,2,"queryMatchName=1.7031965,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.23303434,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06335731,rating=0.0,reviewCount=0.0,keywordCount=0.21875,ingredientCount=0.13636364,instructionCount=0.07476635,imageCount=0.0,originalScore=16.879377"
277711,e27d918d-2fb7-4e9c-91d8-559cde2228bf,,"queryMatchName=1.7031965,queryMatchDescription=1.0601547,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.30980262,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.0667399,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.22727273,instructionCount=0.11214953,imageCount=0.0,originalScore=16.879377"
263935,2b4d2a93-fbe1-4df8-a176-98c7a6bdf528,2,"queryMatchName=1.7031965,queryMatchDescription=1.4047232,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.2906527,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06598245,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.18181819,instructionCount=0.018691588,imageCount=0.0042283298,originalScore=16.879377"
531697,08c41f58-1a2e-4585-b069-9a0dff6066f7,2,"queryMatchName=1.4173334,queryMatchDescription=0.0,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.17788701,rating=0.0,reviewCount=0.0,keywordCount=0.03125,ingredientCount=0.1590909,instructionCount=0.06542056,imageCount=0.0,originalScore=17.159235"
244349,77ed2b1a-3757-47e4-aafa-3956efe574d8,,"queryMatchName=1.7031965,queryMatchDescription=1.4047232,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.23303434,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06487223,rating=0.0,reviewCount=0.0,keywordCount=0.15625,ingredientCount=0.13636364,instructionCount=0.06542056,imageCount=0.0,originalScore=16.879377"
54887,e0837cee-cd94-44d6-b5ce-882a26ef70a8,3,"queryMatchName=1.7031965,queryMatchDescription=1.0601547,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.24518558,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.050401606,rating=0.0,reviewCount=0.0,keywordCount=0.1875,ingredientCount=0.06818182,instructionCount=0.056074765,imageCount=0.0,originalScore=16.879377"
33647,62a5a582-494c-4c38-86f5-64ae919c0015,2,"queryMatchName=1.7031965,queryMatchDescription=1.4047232,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.0,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.048848823,rating=0.0,reviewCount=0.0,keywordCount=0.125,ingredientCount=0.13636364,instructionCount=0.10280374,imageCount=0.0,originalScore=16.879377"
254449,d8198a53-a77a-4b21-8b59-d3646151266e,,"queryMatchName=1.7031965,queryMatchDescription=1.1619464,queryMatchCategory=0.0,queryMatchIngredients=0.0,queryMatchKeywords=0.30980262,queryMatchInstructions=0.0,queryMatchReviews=0.0,queryMatchAuthorName=0.0,recency=0.06542847,rating=0.0,reviewCount=0.0,keywordCount=0.09375,ingredientCount=0.09090909,instructionCount=0.056074765,imageCount=0.0,originalScore=16.879377"
